,fp rate,tp rate,threshold
197,0.29510309278350516,0.8469750889679716,0.2145185524986704
198,0.29510309278350516,0.8540925266903915,0.21172667623561736
199,0.297680412371134,0.8540925266903915,0.20793156014720673
200,0.297680412371134,0.8612099644128114,0.2068150871011772
201,0.30283505154639173,0.8612099644128114,0.2035219418604909
202,0.30283505154639173,0.8647686832740213,0.20233196022625383
203,0.30927835051546393,0.8647686832740213,0.1986263699002809
204,0.3118556701030928,0.8647686832740213,0.19468237766043398
205,0.3170103092783505,0.8647686832740213,0.19283111488366084
206,0.3170103092783505,0.8754448398576512,0.18980397698663937
207,0.31829896907216493,0.8754448398576512,0.1893461803682891
208,0.31829896907216493,0.8790035587188612,0.1892270255393521
209,0.3234536082474227,0.8790035587188612,0.1868702862921357
210,0.3234536082474227,0.8825622775800712,0.1861789352373625
211,0.34536082474226804,0.8825622775800712,0.17345209506447942
212,0.34536082474226804,0.8861209964412812,0.1708659355915902
213,0.3595360824742268,0.8861209964412812,0.16243697604007767
214,0.3595360824742268,0.8896797153024911,0.16236936974411947
215,0.36211340206185566,0.8896797153024911,0.16120604464906563
216,0.36211340206185566,0.8932384341637011,0.16092478103350283
217,0.3634020618556701,0.8932384341637011,0.1595900272147961
218,0.3634020618556701,0.896797153024911,0.15939875937942682
219,0.3646907216494845,0.896797153024911,0.15862390654889671
220,0.3646907216494845,0.900355871886121,0.15844090215792928
221,0.36726804123711343,0.900355871886121,0.15621763208325787
222,0.36726804123711343,0.9074733096085409,0.1542441381796799
223,0.3698453608247423,0.9074733096085409,0.14978433780226014
224,0.3698453608247423,0.9110320284697508,0.1492935177313326
225,0.37242268041237114,0.9110320284697508,0.14768788746997866
226,0.37242268041237114,0.9145907473309609,0.14709215188149094
227,0.3904639175257732,0.9145907473309609,0.13357819747690514
228,0.3917525773195876,0.9181494661921709,0.13335259269050034
229,0.39304123711340205,0.9181494661921709,0.13231133814909746
230,0.39304123711340205,0.9217081850533808,0.12963966805165925
231,0.3956185567010309,0.9217081850533808,0.1284037976698206
232,0.3956185567010309,0.9288256227758007,0.12724654332790608
233,0.4329896907216495,0.9288256227758007,0.11297167421740781
234,0.4329896907216495,0.9323843416370107,0.11276296114667995
235,0.43943298969072164,0.9323843416370107,0.11005367014546673
236,0.43943298969072164,0.9359430604982206,0.10909796521404147
237,0.4420103092783505,0.9359430604982206,0.10888427299815401
238,0.4420103092783505,0.9430604982206405,0.10819630741255083
239,0.45489690721649484,0.9430604982206405,0.10271965588995055
240,0.45618556701030927,0.9466192170818505,0.10230433263200449
241,0.4574742268041237,0.9466192170818505,0.09852274007040819
242,0.4574742268041237,0.9501779359430605,0.09843263598913546
243,0.4652061855670103,0.9501779359430605,0.09446887534835442
244,0.4652061855670103,0.9537366548042705,0.09380134433447469
245,0.4884020618556701,0.9537366548042705,0.084904188133495
246,0.4884020618556701,0.9608540925266904,0.08396502797434975
247,0.509020618556701,0.9608540925266904,0.07303339429369583
248,0.509020618556701,0.9750889679715302,0.0720785393345845
249,0.5270618556701031,0.9750889679715302,0.0682575154578591
250,0.5270618556701031,0.9786476868327402,0.06814889688255242
251,0.5283505154639175,0.9786476868327402,0.06802196695050425
252,0.5283505154639175,0.9822064056939501,0.06801513495022615
253,0.5554123711340206,0.9822064056939501,0.058823835596815414
